"AnalysisName"	"AnalysisPath"	"AnalyteId"	"AnalyteName"	"RegisterNumber"	"Elemental Composition"	"PMI"	"m/z"	"expected m/z"	"Error [ppm]"	"Error [Da]"	"Error [mDa]"	"Resolution m/z"	"Area"	"Height"	"mSigma"	"Score"	"IdendificationStatus"	"Retention Time[min]"	"Expected Retention Time[min]"	"Delta RT[min]"	"Status"	"Quantity"	"Adduct"	"SigmaScore"	"MassErrorScore"	"RetentionTimeScore"	"QualifierScore"	"CompoundId"	"SampleType"	"Marked"	"Internal Standard(ISTD)"	"Internal Standard Retention Time[min]"	"ISTD Area"	"ISTD Height"	"RRT"	"relative Area"	"relative Height"	"Signal/Noise"	"Compound Status"	"cdrChromatogramProperties"	"cdrSpectrumId"	"m/z calibration StdDev."	"Expected Quantity"	"Injection Volume"	"Manually Integrated;"	"SigmaScoreString"	"MassErrorScoreString"	"RetentionTimeScoreString"	"DiagnosticIonScoreString"	"Expected Qualifier Ions"	"Found Qualifier Ions"	"Expected Optional Ions"	"Found Optional Ions"	"Expected Mandatory Diagnostic Ions"	"Found Mandatory Diagnostic Ions"	"Unit of Quantity"	"Quantity w/ unit"	"Expected quantity w/ unit"	"Quantity below lowest calibration level"	"Quantity above highest calibration level"	"Reporting Limit Exceeded"	"Quality of Quantity"	"R2"	"Accuracy/Recovery[%]"	"AnalysisId"	"UserFlag"	"Ion Ratio Q1"	"Ion Ratio Q2"	"Ion Ratio Q3"	"Ion Ratio Q4"	"Ion Ratio Q5"	"Full Width Half Maximum Chromatographic Peak [s]"	"Residuals[%]"	"Internal standard used for calibration function calculation"	"AccuracyDeviation"	"Min R2"	"RecoveryDeviation"	"ELV"	"RL"	"ULOQ"	"LLOQ"	"DL"	" Sample Identifier"	"Ion Ratio Q"	"Error m/z Q0"	"Error m/z Q1"	"Error m/z Q2"	"Error m/z Q3"	"Error m/z Q4"	"Error m/z Q5"	"Q0 Label"	"Q1 Label"	"Q2 Label"	"Q3 Label"	"Q4 Label"	"Q5 Label"	"Review State"	"Visited"	"%RSD RF"	"Carry Over Limit"	"False Negative"	"Response Range"	"Retention Time Drift"	"Signal In Blank"	"Intensity"	"1/K0 [V*s/cm2]"	"Expected 1/K0 [V*s/cm2]"	"Area to height ratio indicates whether this is a real chromatographic peak."	"(A/H)max / (A/H)min"	"Area of mobilogram peak"	"CCS [A2]"	"Expected CCS [A2]"	"Combined CCS Score"	"FWHM mobilogram peak"	"MRCSQ Score"	"Absolute deviation CCS [A2]"	"Relative deviation CCS [%]"	"Deviation 1/K0 [V*s/cm2]"	"Relative deviation 1/K0[%]"	"instrumentName"	"instrumentSerialNumber"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"5a14fc71-2c44-410a-9b6e-0bd97d52fbe3"	"Aspartic acid"	""	""	"M+nH"	""	"304.0928"	""	""	""	""	""	""	""	""	"255"	""	"1.00"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	"Aspartic acid-13C4,15N"	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"1"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"d1c82303-375b-423a-93ee-39943f8a20d8"	"Aspartic acid-13C4,15N [IS]"	""	""	"M+nH"	""	"309.1033"	""	""	""	""	""	""	""	""	"255"	""	"1.00"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	""	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"1"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"23e4fac7-99f7-41ae-b6d6-df83cccd21a2"	"Citrulline"	""	""	"M+nH"	""	"346.1510"	""	""	""	""	""	""	""	""	"255"	""	"2.37"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	"Citrulline-13C5"	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"1"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"738001a0-bf15-4428-9f42-f8704c0bffad"	"Citrulline-13C5 [IS]"	""	""	"M+nH"	""	"351.1678"	""	""	""	""	""	""	""	""	"255"	""	"2.37"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	""	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"1"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"d183f96c-6fc8-4cf6-890f-8fd7ad9b35b4"	"Cysteine-13C3, 15N-AccQTag [IS]"	""	""	"M+nH"	""	"296.0821"	""	""	""	""	""	""	""	""	"255"	""	"3.11"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	""	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"0"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"M+nH"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"4ebd0c91-8a15-4114-9d8f-dc9f41d0ad26"	"Cysteine-AccQTag"	""	""	"M+nH"	""	"292.0750"	""	""	""	""	""	""	""	""	"255"	""	"3.11"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	"Cysteine-13C3, 15N-AccQTag"	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"0"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"M+nH"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"33042e36-2294-4ef3-b925-7e72aa492b8d"	"Cystine"	""	""	"291.0672"	""	"291.0672"	""	""	""	""	""	""	""	""	"255"	""	"3.11"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	"Cystine-13C6,15N2"	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"0"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"291.0672"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"9966ea36-2f66-4207-b0ca-18b349b90a8c"	"Cystine-13C6,15N2 [IS]"	""	""	"295.0743"	""	"295.0743"	""	""	""	""	""	""	""	""	"255"	""	"3.11"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	""	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"0"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"295.0743"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"f7526632-20b9-4eb4-8881-c2e3000b7163"	"Ethanolamine"	""	""	"M+nH"	""	"232.1081"	""	""	""	""	""	""	""	""	"255"	""	"3.58"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	"Proline-13C5,15N"	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"1"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"217c27cc-d2fb-45b7-9cde-452c96765ec0"	"Glutamic acid"	""	""	"M+nH"	""	"318.1084"	""	""	""	""	""	""	""	""	"255"	""	"1.19"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	"Glutamic acid-13C5,15N"	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"1"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"7da8af23-4eb3-4fbb-83a5-9c5afd053145"	"Glutamic acid-13C5,15N [IS]"	""	""	"M+nH"	""	"324.1223"	""	""	""	""	""	""	""	""	"255"	""	"1.19"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	""	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"1"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"760ded7c-1836-47eb-b3b7-8c26834edd61"	"Glutamine"	""	""	"M+nH"	""	"317.1244"	""	""	""	""	""	""	""	""	"255"	""	"2.15"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	"Glutamine-13C5,15N2"	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"1"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"c7efc24a-7450-4e67-8f81-10901b965a1d"	"Glutamine-13C5,15N2 [IS]"	""	""	"M+nH"	""	"324.1353"	""	""	""	""	""	""	""	""	"255"	""	"2.15"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	""	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"1"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"9a3efb6f-2bda-4d4a-963d-22c213fe31db"	"Glycine"	""	""	"M+nH"	""	"246.0873"	""	""	""	""	""	""	""	""	"255"	""	"2.20"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	"Glycine-13C2,15N"	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"2"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"M+nH"	"171.055"	"116.0499"	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"caccec29-5202-4354-83cf-527cd27c0e1f"	"Glycine-13C2,15N [IS]"	""	""	"M+nH"	""	"249.0911"	""	""	""	""	""	""	""	""	"255"	""	"2.20"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	""	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"0"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"M+nH"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"5e5c2d35-fa81-42be-8cc4-6e31d7973f27"	"Histidine"	""	""	"M+nH"	""	"326.1248"	""	""	""	""	""	""	""	""	"255"	""	"2.48"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	"Histidine-13C6,15N3"	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"1"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"M+nH"	"110.071"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"15ddc963-da63-4d8d-96a9-98e3853d3575"	"Histidine-13C6,15N3 [IS]"	""	""	"M+nH"	""	"335.1360"	""	""	""	""	""	""	""	""	"255"	""	"2.48"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	""	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"1"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"M+nH"	"165.089"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"7bea2cbb-bcf0-42ab-bcb7-30e0ea3435f1"	"Homocysteine AccQTag"	""	""	"M+nH"	""	"306.0907"	""	""	""	""	""	""	""	""	"255"	""	"3.53"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	"Cysteine-13C3, 15N-AccQTag"	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"0"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"M+nH"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"6333dd64-4bb4-44f8-8648-33c1589631b4"	"Isoleucine"	""	""	"M+nH"	""	"302.1499"	""	""	""	""	""	""	""	""	"255"	""	"4.26"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	"Isoleucine-13C6,15N"	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"1"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"a28cae92-7c6c-4f3a-9e02-4b1be9e347f6"	"Isoleucine-13C6,15N [IS]"	""	""	"M+nH"	""	"309.1671"	""	""	""	""	""	""	""	""	"255"	""	"4.26"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	""	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"1"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2.d"	"de1179c8-635b-47f5-b182-61ce90dfba65"	"Leucine"	""	""	"M+nH"	""	"302.1499"	""	""	""	""	""	""	""	""	"255"	""	"4.34"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"BLANK"	"no"	"Leucine-13C6,15N"	""	""	""	""	""	""	""	"INITIALIZED"	""	""	""	""	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"1"	"0"	"1"	"0"	""	""	""	""	""	""	""	""	""	"b0bbdfc3-090e-4a80-9605-3b1feba81daa"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_Double Blank_2"	""	""	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
